[2025-04-05T12:58:01.192+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-04-05T12:58:01.236+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:56:00+00:00 [queued]>
[2025-04-05T12:58:01.246+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:56:00+00:00 [queued]>
[2025-04-05T12:58:01.246+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-04-05T12:58:01.278+0000] {taskinstance.py:2330} INFO - Executing <Task(BashOperator): run_iot_producer_script> on 2025-04-05 12:56:00+00:00
[2025-04-05T12:58:01.286+0000] {standard_task_runner.py:63} INFO - Started process 2107 to run task
[2025-04-05T12:58:01.292+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'iot_data_pipeline', 'run_iot_producer_script', 'scheduled__2025-04-05T12:56:00+00:00', '--job-id', '32', '--raw', '--subdir', 'DAGS_FOLDER/iot_data_dag.py', '--cfg-path', '/tmp/tmp2yk4w4lu']
[2025-04-05T12:58:01.295+0000] {standard_task_runner.py:91} INFO - Job 32: Subtask run_iot_producer_script
[2025-04-05T12:58:01.360+0000] {task_command.py:426} INFO - Running <TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:56:00+00:00 [running]> on host aef507eba48f
[2025-04-05T12:58:01.470+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='iot_data_pipeline' AIRFLOW_CTX_TASK_ID='run_iot_producer_script' AIRFLOW_CTX_EXECUTION_DATE='2025-04-05T12:56:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-05T12:56:00+00:00'
[2025-04-05T12:58:01.470+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-04-05T12:58:01.489+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-04-05T12:58:01.490+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python3 /opt/***/dags/script/iot_data_producer.py']
[2025-04-05T12:58:01.516+0000] {subprocess.py:86} INFO - Output:
[2025-04-05T12:59:06.896+0000] {subprocess.py:93} INFO -  Démarrage de la génération et diffusion des données IoT...
[2025-04-05T12:59:06.897+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-63', 'timestamp': '2025-04-05T12:58:02.635432', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.36, 'humidity': 51.62, 'soil_moisture': 30.44, 'vibration': 1.34, 'pressure': 2.37}
[2025-04-05T12:59:06.900+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-12', 'timestamp': '2025-04-05T12:58:46.815035', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.0, 'humidity': 11.37, 'soil_moisture': 33.45, 'vibration': 3.41, 'pressure': 1.33}
[2025-04-05T12:59:06.900+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-56', 'timestamp': '2025-04-05T12:58:48.822957', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.18, 'humidity': 26.54, 'soil_moisture': 12.73, 'vibration': 1.15, 'pressure': 1.13}
[2025-04-05T12:59:06.900+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-47', 'timestamp': '2025-04-05T12:58:50.833037', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.33, 'humidity': 45.81, 'soil_moisture': 10.61, 'vibration': 0.85, 'pressure': 1.0}
[2025-04-05T12:59:06.900+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-13', 'timestamp': '2025-04-05T12:58:52.838139', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.86, 'humidity': 17.92, 'soil_moisture': 33.86, 'vibration': 2.51, 'pressure': 1.79}
[2025-04-05T12:59:06.900+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-71', 'timestamp': '2025-04-05T12:58:54.849961', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.95, 'humidity': 21.4, 'soil_moisture': 26.37, 'vibration': 3.99, 'pressure': 1.36}
[2025-04-05T12:59:06.901+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-2', 'timestamp': '2025-04-05T12:58:56.854419', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.07, 'humidity': 22.06, 'soil_moisture': 27.07, 'vibration': 0.58, 'pressure': 1.32}
[2025-04-05T12:59:06.901+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-53', 'timestamp': '2025-04-05T12:58:58.865986', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.23, 'humidity': 72.2, 'soil_moisture': 12.67, 'vibration': 0.11, 'pressure': 1.81}
[2025-04-05T12:59:06.901+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-98', 'timestamp': '2025-04-05T12:59:00.869963', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.94, 'humidity': 53.83, 'soil_moisture': 26.95, 'vibration': 2.96, 'pressure': 2.16}
[2025-04-05T12:59:06.901+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-63', 'timestamp': '2025-04-05T12:59:02.874980', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.1, 'humidity': 56.21, 'soil_moisture': 23.24, 'vibration': 0.47, 'pressure': 1.28}
[2025-04-05T12:59:06.901+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-67', 'timestamp': '2025-04-05T12:59:04.883927', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.34, 'humidity': 50.0, 'soil_moisture': 25.44, 'vibration': 0.39, 'pressure': 1.97}
[2025-04-05T13:00:11.118+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-51', 'timestamp': '2025-04-05T12:59:06.893000', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.11, 'humidity': 52.84, 'soil_moisture': 39.62, 'vibration': 2.19, 'pressure': 1.66}
[2025-04-05T13:00:11.118+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-79', 'timestamp': '2025-04-05T12:59:08.897983', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.23, 'humidity': 81.99, 'soil_moisture': 12.18, 'vibration': 2.98, 'pressure': 2.47}
[2025-04-05T13:00:11.119+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-93', 'timestamp': '2025-04-05T12:59:10.909073', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.07, 'humidity': 13.6, 'soil_moisture': 39.25, 'vibration': 2.16, 'pressure': 1.84}
[2025-04-05T13:00:11.119+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-54', 'timestamp': '2025-04-05T12:59:12.914955', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.66, 'humidity': 51.36, 'soil_moisture': 23.06, 'vibration': 0.96, 'pressure': 2.1}
[2025-04-05T13:00:11.119+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-49', 'timestamp': '2025-04-05T12:59:14.924008', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.69, 'humidity': 66.75, 'soil_moisture': 31.77, 'vibration': 1.14, 'pressure': 2.22}
[2025-04-05T13:00:11.119+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-86', 'timestamp': '2025-04-05T12:59:16.934293', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.74, 'humidity': 11.94, 'soil_moisture': 15.31, 'vibration': 2.73, 'pressure': 0.9}
[2025-04-05T13:00:11.120+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-63', 'timestamp': '2025-04-05T12:59:18.939939', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.35, 'humidity': 13.11, 'soil_moisture': 24.44, 'vibration': 2.1, 'pressure': 0.98}
[2025-04-05T13:00:11.120+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-64', 'timestamp': '2025-04-05T12:59:20.943961', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.57, 'humidity': 78.94, 'soil_moisture': 31.23, 'vibration': 2.47, 'pressure': 2.33}
[2025-04-05T13:00:11.120+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-78', 'timestamp': '2025-04-05T12:59:22.952062', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.93, 'humidity': 53.54, 'soil_moisture': 48.72, 'vibration': 2.99, 'pressure': 2.4}
[2025-04-05T13:00:11.120+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-56', 'timestamp': '2025-04-05T12:59:24.964090', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.08, 'humidity': 13.28, 'soil_moisture': 31.51, 'vibration': 2.17, 'pressure': 2.08}
[2025-04-05T13:00:11.121+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-82', 'timestamp': '2025-04-05T12:59:26.967996', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.91, 'humidity': 70.01, 'soil_moisture': 43.53, 'vibration': 2.58, 'pressure': 2.05}
[2025-04-05T13:00:11.121+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-82', 'timestamp': '2025-04-05T12:59:28.974113', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.26, 'humidity': 54.3, 'soil_moisture': 44.68, 'vibration': 3.96, 'pressure': 1.52}
[2025-04-05T13:00:11.121+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-38', 'timestamp': '2025-04-05T12:59:30.986129', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.51, 'humidity': 16.24, 'soil_moisture': 45.38, 'vibration': 3.11, 'pressure': 1.15}
[2025-04-05T13:00:11.122+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-63', 'timestamp': '2025-04-05T12:59:32.990067', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.05, 'humidity': 82.16, 'soil_moisture': 36.15, 'vibration': 3.73, 'pressure': 1.31}
[2025-04-05T13:00:11.122+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-6', 'timestamp': '2025-04-05T12:59:34.997996', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.07, 'humidity': 17.74, 'soil_moisture': 20.06, 'vibration': 4.59, 'pressure': 1.2}
[2025-04-05T13:00:11.122+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-60', 'timestamp': '2025-04-05T12:59:37.003950', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.8, 'humidity': 50.17, 'soil_moisture': 36.32, 'vibration': 4.98, 'pressure': 1.75}
[2025-04-05T13:00:11.122+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-17', 'timestamp': '2025-04-05T12:59:39.006974', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.96, 'humidity': 55.7, 'soil_moisture': 21.82, 'vibration': 4.48, 'pressure': 2.02}
[2025-04-05T13:00:11.122+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-88', 'timestamp': '2025-04-05T12:59:41.015948', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.95, 'humidity': 55.16, 'soil_moisture': 34.69, 'vibration': 1.4, 'pressure': 1.92}
[2025-04-05T13:00:11.123+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-70', 'timestamp': '2025-04-05T12:59:43.019980', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.03, 'humidity': 49.94, 'soil_moisture': 17.7, 'vibration': 0.94, 'pressure': 1.47}
[2025-04-05T13:00:11.123+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-70', 'timestamp': '2025-04-05T12:59:45.028927', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.74, 'humidity': 26.04, 'soil_moisture': 25.87, 'vibration': 1.17, 'pressure': 2.07}
[2025-04-05T13:00:11.123+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-49', 'timestamp': '2025-04-05T12:59:47.032995', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.94, 'humidity': 22.76, 'soil_moisture': 35.28, 'vibration': 4.25, 'pressure': 2.02}
[2025-04-05T13:00:11.123+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-91', 'timestamp': '2025-04-05T12:59:49.042951', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.52, 'humidity': 54.36, 'soil_moisture': 40.96, 'vibration': 2.01, 'pressure': 0.98}
[2025-04-05T13:00:11.123+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-2', 'timestamp': '2025-04-05T12:59:51.046934', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.33, 'humidity': 68.89, 'soil_moisture': 49.17, 'vibration': 4.29, 'pressure': 1.96}
[2025-04-05T13:00:11.123+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-20', 'timestamp': '2025-04-05T12:59:53.055934', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.29, 'humidity': 23.69, 'soil_moisture': 16.51, 'vibration': 3.79, 'pressure': 2.14}
[2025-04-05T13:00:11.124+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-6', 'timestamp': '2025-04-05T12:59:55.059942', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.12, 'humidity': 69.39, 'soil_moisture': 48.81, 'vibration': 2.25, 'pressure': 1.17}
[2025-04-05T13:00:11.124+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-21', 'timestamp': '2025-04-05T12:59:57.064027', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.8, 'humidity': 76.38, 'soil_moisture': 18.28, 'vibration': 2.74, 'pressure': 1.18}
[2025-04-05T13:00:11.124+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-93', 'timestamp': '2025-04-05T12:59:59.076964', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.08, 'humidity': 82.38, 'soil_moisture': 34.4, 'vibration': 3.71, 'pressure': 1.45}
[2025-04-05T13:00:11.124+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-42', 'timestamp': '2025-04-05T13:00:01.085937', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.55, 'humidity': 53.9, 'soil_moisture': 12.92, 'vibration': 3.87, 'pressure': 1.82}
[2025-04-05T13:00:11.125+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-2', 'timestamp': '2025-04-05T13:00:03.090213', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.37, 'humidity': 17.69, 'soil_moisture': 26.95, 'vibration': 2.02, 'pressure': 1.54}
[2025-04-05T13:00:11.125+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-30', 'timestamp': '2025-04-05T13:00:05.096136', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.96, 'humidity': 47.27, 'soil_moisture': 48.17, 'vibration': 4.0, 'pressure': 2.4}
[2025-04-05T13:00:11.125+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-46', 'timestamp': '2025-04-05T13:00:07.102540', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.63, 'humidity': 25.49, 'soil_moisture': 18.85, 'vibration': 3.48, 'pressure': 2.24}
[2025-04-05T13:00:11.125+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-25', 'timestamp': '2025-04-05T13:00:09.109092', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.5, 'humidity': 24.74, 'soil_moisture': 43.44, 'vibration': 2.01, 'pressure': 1.86}
[2025-04-05T13:01:15.348+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-25', 'timestamp': '2025-04-05T13:00:11.115028', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.71, 'humidity': 22.23, 'soil_moisture': 49.1, 'vibration': 0.32, 'pressure': 0.91}
