[2025-04-05T13:02:00.414+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-04-05T13:02:00.440+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T13:00:00+00:00 [queued]>
[2025-04-05T13:02:00.445+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T13:00:00+00:00 [queued]>
[2025-04-05T13:02:00.445+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-04-05T13:02:00.454+0000] {taskinstance.py:2330} INFO - Executing <Task(BashOperator): run_iot_producer_script> on 2025-04-05 13:00:00+00:00
[2025-04-05T13:02:00.458+0000] {standard_task_runner.py:63} INFO - Started process 2407 to run task
[2025-04-05T13:02:00.461+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'iot_data_pipeline', 'run_iot_producer_script', 'scheduled__2025-04-05T13:00:00+00:00', '--job-id', '35', '--raw', '--subdir', 'DAGS_FOLDER/iot_data_dag.py', '--cfg-path', '/tmp/tmpsk0tsq1b']
[2025-04-05T13:02:00.462+0000] {standard_task_runner.py:91} INFO - Job 35: Subtask run_iot_producer_script
[2025-04-05T13:02:00.498+0000] {task_command.py:426} INFO - Running <TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T13:00:00+00:00 [running]> on host aef507eba48f
[2025-04-05T13:02:00.561+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='iot_data_pipeline' AIRFLOW_CTX_TASK_ID='run_iot_producer_script' AIRFLOW_CTX_EXECUTION_DATE='2025-04-05T13:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-05T13:00:00+00:00'
[2025-04-05T13:02:00.561+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-04-05T13:02:00.572+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-04-05T13:02:00.573+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python3 /opt/***/dags/script/iot_data_producer.py']
[2025-04-05T13:02:00.580+0000] {subprocess.py:86} INFO - Output:
[2025-04-05T13:03:05.697+0000] {subprocess.py:93} INFO -  Démarrage de la génération et diffusion des données IoT...
[2025-04-05T13:03:05.698+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-89', 'timestamp': '2025-04-05T13:02:01.425826', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.14, 'humidity': 15.33, 'soil_moisture': 23.07, 'vibration': 3.09, 'pressure': 1.52}
[2025-04-05T13:03:05.704+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-89', 'timestamp': '2025-04-05T13:02:23.532973', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.09, 'humidity': 50.91, 'soil_moisture': 18.71, 'vibration': 4.31, 'pressure': 1.71}
[2025-04-05T13:03:05.705+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-8', 'timestamp': '2025-04-05T13:02:25.537938', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.86, 'humidity': 80.78, 'soil_moisture': 42.11, 'vibration': 3.95, 'pressure': 1.66}
[2025-04-05T13:03:05.705+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-55', 'timestamp': '2025-04-05T13:02:27.540978', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.01, 'humidity': 21.17, 'soil_moisture': 42.43, 'vibration': 1.53, 'pressure': 1.71}
[2025-04-05T13:03:05.706+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-30', 'timestamp': '2025-04-05T13:02:29.550884', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.69, 'humidity': 45.94, 'soil_moisture': 15.31, 'vibration': 1.7, 'pressure': 1.24}
[2025-04-05T13:03:05.706+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-49', 'timestamp': '2025-04-05T13:02:31.556014', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.97, 'humidity': 53.22, 'soil_moisture': 16.11, 'vibration': 1.23, 'pressure': 0.89}
[2025-04-05T13:03:05.706+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-47', 'timestamp': '2025-04-05T13:02:33.565925', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.29, 'humidity': 14.8, 'soil_moisture': 41.35, 'vibration': 0.16, 'pressure': 0.93}
[2025-04-05T13:03:05.707+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-36', 'timestamp': '2025-04-05T13:02:35.568939', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.93, 'humidity': 24.19, 'soil_moisture': 41.84, 'vibration': 4.4, 'pressure': 2.17}
[2025-04-05T13:03:05.707+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-96', 'timestamp': '2025-04-05T13:02:37.576940', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.36, 'humidity': 20.69, 'soil_moisture': 21.78, 'vibration': 2.77, 'pressure': 0.8}
[2025-04-05T13:03:05.707+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-75', 'timestamp': '2025-04-05T13:02:39.584959', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.4, 'humidity': 50.92, 'soil_moisture': 23.32, 'vibration': 3.48, 'pressure': 0.88}
[2025-04-05T13:03:05.708+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-69', 'timestamp': '2025-04-05T13:02:41.594015', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.83, 'humidity': 71.03, 'soil_moisture': 30.23, 'vibration': 2.22, 'pressure': 1.5}
[2025-04-05T13:03:05.708+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-21', 'timestamp': '2025-04-05T13:02:43.603919', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.98, 'humidity': 81.11, 'soil_moisture': 21.67, 'vibration': 2.54, 'pressure': 1.71}
[2025-04-05T13:03:05.708+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-40', 'timestamp': '2025-04-05T13:02:45.606981', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.68, 'humidity': 21.94, 'soil_moisture': 44.84, 'vibration': 2.01, 'pressure': 1.79}
[2025-04-05T13:03:05.709+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-13', 'timestamp': '2025-04-05T13:02:47.617026', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.07, 'humidity': 57.43, 'soil_moisture': 24.4, 'vibration': 1.38, 'pressure': 1.14}
[2025-04-05T13:03:05.709+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-72', 'timestamp': '2025-04-05T13:02:49.627165', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.82, 'humidity': 10.45, 'soil_moisture': 36.85, 'vibration': 1.96, 'pressure': 2.05}
[2025-04-05T13:03:05.710+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-14', 'timestamp': '2025-04-05T13:02:51.637581', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.79, 'humidity': 48.13, 'soil_moisture': 19.17, 'vibration': 0.36, 'pressure': 1.89}
[2025-04-05T13:03:05.710+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-77', 'timestamp': '2025-04-05T13:02:53.643969', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.16, 'humidity': 69.81, 'soil_moisture': 15.96, 'vibration': 0.2, 'pressure': 2.29}
[2025-04-05T13:03:05.710+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-87', 'timestamp': '2025-04-05T13:02:55.648987', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.74, 'humidity': 48.14, 'soil_moisture': 16.9, 'vibration': 4.7, 'pressure': 1.35}
[2025-04-05T13:03:05.711+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-47', 'timestamp': '2025-04-05T13:02:57.653994', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.02, 'humidity': 66.72, 'soil_moisture': 44.02, 'vibration': 2.91, 'pressure': 0.96}
[2025-04-05T13:03:05.711+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-14', 'timestamp': '2025-04-05T13:02:59.663979', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.22, 'humidity': 14.41, 'soil_moisture': 30.08, 'vibration': 4.32, 'pressure': 1.47}
[2025-04-05T13:03:05.711+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-61', 'timestamp': '2025-04-05T13:03:01.672999', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.52, 'humidity': 48.79, 'soil_moisture': 23.55, 'vibration': 0.95, 'pressure': 1.76}
[2025-04-05T13:03:05.712+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-10', 'timestamp': '2025-04-05T13:03:03.682978', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.24, 'humidity': 52.6, 'soil_moisture': 31.5, 'vibration': 2.17, 'pressure': 2.23}
[2025-04-05T13:04:09.960+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-30', 'timestamp': '2025-04-05T13:03:05.688000', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.3, 'humidity': 68.97, 'soil_moisture': 39.59, 'vibration': 1.57, 'pressure': 2.2}
[2025-04-05T13:04:09.961+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-98', 'timestamp': '2025-04-05T13:03:07.698944', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.63, 'humidity': 52.92, 'soil_moisture': 37.75, 'vibration': 1.24, 'pressure': 0.81}
[2025-04-05T13:04:09.962+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-80', 'timestamp': '2025-04-05T13:03:09.706923', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.96, 'humidity': 71.65, 'soil_moisture': 34.31, 'vibration': 4.74, 'pressure': 1.08}
[2025-04-05T13:04:09.962+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-90', 'timestamp': '2025-04-05T13:03:11.714976', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.55, 'humidity': 10.82, 'soil_moisture': 23.7, 'vibration': 4.51, 'pressure': 0.87}
[2025-04-05T13:04:09.963+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-95', 'timestamp': '2025-04-05T13:03:13.724982', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.02, 'humidity': 53.2, 'soil_moisture': 38.75, 'vibration': 3.1, 'pressure': 0.8}
[2025-04-05T13:04:09.964+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-55', 'timestamp': '2025-04-05T13:03:15.730991', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.74, 'humidity': 46.91, 'soil_moisture': 32.35, 'vibration': 2.41, 'pressure': 2.35}
[2025-04-05T13:04:09.964+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-61', 'timestamp': '2025-04-05T13:03:17.735982', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.08, 'humidity': 51.85, 'soil_moisture': 47.5, 'vibration': 3.95, 'pressure': 2.41}
[2025-04-05T13:04:09.965+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-94', 'timestamp': '2025-04-05T13:03:19.741299', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.71, 'humidity': 66.84, 'soil_moisture': 37.81, 'vibration': 4.17, 'pressure': 1.23}
[2025-04-05T13:04:09.965+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-61', 'timestamp': '2025-04-05T13:03:21.750970', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.28, 'humidity': 26.18, 'soil_moisture': 18.06, 'vibration': 1.92, 'pressure': 2.44}
[2025-04-05T13:04:09.966+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-65', 'timestamp': '2025-04-05T13:03:23.759982', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.59, 'humidity': 79.8, 'soil_moisture': 20.13, 'vibration': 4.64, 'pressure': 1.86}
[2025-04-05T13:04:09.966+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-17', 'timestamp': '2025-04-05T13:03:25.776986', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.6, 'humidity': 15.29, 'soil_moisture': 47.38, 'vibration': 4.86, 'pressure': 1.88}
[2025-04-05T13:04:09.967+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-60', 'timestamp': '2025-04-05T13:03:27.786973', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.17, 'humidity': 55.55, 'soil_moisture': 26.56, 'vibration': 2.68, 'pressure': 1.9}
[2025-04-05T13:04:09.967+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-89', 'timestamp': '2025-04-05T13:03:29.791974', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.22, 'humidity': 51.93, 'soil_moisture': 24.94, 'vibration': 1.24, 'pressure': 2.22}
[2025-04-05T13:04:09.968+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-77', 'timestamp': '2025-04-05T13:03:31.801984', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.34, 'humidity': 78.54, 'soil_moisture': 35.56, 'vibration': 1.76, 'pressure': 1.01}
[2025-04-05T13:04:09.969+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-9', 'timestamp': '2025-04-05T13:03:33.812027', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.49, 'humidity': 53.89, 'soil_moisture': 34.53, 'vibration': 0.58, 'pressure': 1.91}
[2025-04-05T13:04:09.969+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-60', 'timestamp': '2025-04-05T13:03:35.817000', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.28, 'humidity': 45.59, 'soil_moisture': 27.51, 'vibration': 4.89, 'pressure': 2.4}
[2025-04-05T13:04:09.970+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-31', 'timestamp': '2025-04-05T13:03:37.826843', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.28, 'humidity': 51.61, 'soil_moisture': 26.77, 'vibration': 4.48, 'pressure': 2.47}
[2025-04-05T13:04:09.971+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-74', 'timestamp': '2025-04-05T13:03:39.844452', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.8, 'humidity': 75.3, 'soil_moisture': 18.61, 'vibration': 0.86, 'pressure': 1.68}
[2025-04-05T13:04:09.971+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-95', 'timestamp': '2025-04-05T13:03:41.853922', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.32, 'humidity': 75.54, 'soil_moisture': 23.36, 'vibration': 3.23, 'pressure': 2.29}
[2025-04-05T13:04:09.972+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-9', 'timestamp': '2025-04-05T13:03:43.857455', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.72, 'humidity': 20.45, 'soil_moisture': 30.9, 'vibration': 0.91, 'pressure': 1.8}
[2025-04-05T13:04:09.972+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-16', 'timestamp': '2025-04-05T13:03:45.867962', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.35, 'humidity': 20.68, 'soil_moisture': 32.47, 'vibration': 0.33, 'pressure': 2.22}
[2025-04-05T13:04:09.973+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-94', 'timestamp': '2025-04-05T13:03:47.872987', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.51, 'humidity': 13.42, 'soil_moisture': 48.5, 'vibration': 2.24, 'pressure': 1.51}
[2025-04-05T13:04:09.973+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-61', 'timestamp': '2025-04-05T13:03:49.877985', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.0, 'humidity': 51.68, 'soil_moisture': 18.1, 'vibration': 1.11, 'pressure': 1.49}
[2025-04-05T13:04:09.974+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-31', 'timestamp': '2025-04-05T13:03:51.887999', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.5, 'humidity': 67.22, 'soil_moisture': 26.26, 'vibration': 2.51, 'pressure': 2.14}
[2025-04-05T13:04:09.974+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-83', 'timestamp': '2025-04-05T13:03:53.893939', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.19, 'humidity': 21.34, 'soil_moisture': 27.5, 'vibration': 1.73, 'pressure': 1.33}
[2025-04-05T13:04:09.975+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-63', 'timestamp': '2025-04-05T13:03:55.902003', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.28, 'humidity': 57.72, 'soil_moisture': 44.66, 'vibration': 2.3, 'pressure': 1.23}
[2025-04-05T13:04:09.975+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-93', 'timestamp': '2025-04-05T13:03:57.909759', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.04, 'humidity': 21.22, 'soil_moisture': 21.87, 'vibration': 1.45, 'pressure': 2.26}
[2025-04-05T13:04:09.976+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-91', 'timestamp': '2025-04-05T13:03:59.915007', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.08, 'humidity': 78.64, 'soil_moisture': 39.39, 'vibration': 3.33, 'pressure': 2.48}
[2025-04-05T13:04:09.977+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-51', 'timestamp': '2025-04-05T13:04:01.921848', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.4, 'humidity': 66.28, 'soil_moisture': 11.07, 'vibration': 1.6, 'pressure': 2.29}
[2025-04-05T13:04:09.977+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-81', 'timestamp': '2025-04-05T13:04:03.932218', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.43, 'humidity': 81.62, 'soil_moisture': 25.2, 'vibration': 3.77, 'pressure': 2.18}
[2025-04-05T13:04:09.978+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-37', 'timestamp': '2025-04-05T13:04:05.941984', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.65, 'humidity': 24.31, 'soil_moisture': 47.49, 'vibration': 1.4, 'pressure': 1.66}
[2025-04-05T13:04:09.978+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-70', 'timestamp': '2025-04-05T13:04:07.951977', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.51, 'humidity': 79.61, 'soil_moisture': 38.8, 'vibration': 4.96, 'pressure': 0.99}
[2025-04-05T13:05:14.180+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-31', 'timestamp': '2025-04-05T13:04:09.957019', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.77, 'humidity': 48.88, 'soil_moisture': 26.69, 'vibration': 4.3, 'pressure': 2.33}
