[2025-04-05T12:56:00.278+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-04-05T12:56:00.301+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:54:00+00:00 [queued]>
[2025-04-05T12:56:00.307+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:54:00+00:00 [queued]>
[2025-04-05T12:56:00.307+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2025-04-05T12:56:00.316+0000] {taskinstance.py:2330} INFO - Executing <Task(BashOperator): run_iot_producer_script> on 2025-04-05 12:54:00+00:00
[2025-04-05T12:56:00.321+0000] {standard_task_runner.py:63} INFO - Started process 1951 to run task
[2025-04-05T12:56:00.324+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'iot_data_pipeline', 'run_iot_producer_script', 'scheduled__2025-04-05T12:54:00+00:00', '--job-id', '29', '--raw', '--subdir', 'DAGS_FOLDER/iot_data_dag.py', '--cfg-path', '/tmp/tmpc2yjq7_n']
[2025-04-05T12:56:00.326+0000] {standard_task_runner.py:91} INFO - Job 29: Subtask run_iot_producer_script
[2025-04-05T12:56:00.363+0000] {task_command.py:426} INFO - Running <TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:54:00+00:00 [running]> on host aef507eba48f
[2025-04-05T12:56:00.424+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='iot_data_pipeline' AIRFLOW_CTX_TASK_ID='run_iot_producer_script' AIRFLOW_CTX_EXECUTION_DATE='2025-04-05T12:54:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-05T12:54:00+00:00'
[2025-04-05T12:56:00.424+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-04-05T12:56:00.435+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-04-05T12:56:00.435+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python3 /opt/***/dags/script/iot_data_producer.py']
[2025-04-05T12:56:00.443+0000] {subprocess.py:86} INFO - Output:
[2025-04-05T12:57:05.629+0000] {subprocess.py:93} INFO -  Démarrage de la génération et diffusion des données IoT...
[2025-04-05T12:57:05.630+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-15', 'timestamp': '2025-04-05T12:56:01.117800', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.08, 'humidity': 77.81, 'soil_moisture': 37.18, 'vibration': 3.91, 'pressure': 2.36}
[2025-04-05T12:57:05.633+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-58', 'timestamp': '2025-04-05T12:56:23.442013', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.92, 'humidity': 76.83, 'soil_moisture': 19.75, 'vibration': 4.83, 'pressure': 1.39}
[2025-04-05T12:57:05.633+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-11', 'timestamp': '2025-04-05T12:56:25.452965', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.34, 'humidity': 14.65, 'soil_moisture': 31.75, 'vibration': 2.51, 'pressure': 2.13}
[2025-04-05T12:57:05.633+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-40', 'timestamp': '2025-04-05T12:56:27.463011', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.55, 'humidity': 50.37, 'soil_moisture': 27.5, 'vibration': 0.85, 'pressure': 1.39}
[2025-04-05T12:57:05.634+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-60', 'timestamp': '2025-04-05T12:56:29.474000', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.24, 'humidity': 52.89, 'soil_moisture': 46.23, 'vibration': 1.41, 'pressure': 2.04}
[2025-04-05T12:57:05.634+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-62', 'timestamp': '2025-04-05T12:56:31.483940', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.14, 'humidity': 54.62, 'soil_moisture': 19.01, 'vibration': 3.16, 'pressure': 1.7}
[2025-04-05T12:57:05.634+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-68', 'timestamp': '2025-04-05T12:56:33.492220', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.43, 'humidity': 12.67, 'soil_moisture': 42.72, 'vibration': 1.33, 'pressure': 2.49}
[2025-04-05T12:57:05.634+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-29', 'timestamp': '2025-04-05T12:56:35.501005', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.13, 'humidity': 82.76, 'soil_moisture': 19.35, 'vibration': 1.28, 'pressure': 2.5}
[2025-04-05T12:57:05.635+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-28', 'timestamp': '2025-04-05T12:56:37.510031', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.2, 'humidity': 14.89, 'soil_moisture': 47.28, 'vibration': 2.4, 'pressure': 1.31}
[2025-04-05T12:57:05.635+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-21', 'timestamp': '2025-04-05T12:56:39.518949', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.02, 'humidity': 45.17, 'soil_moisture': 48.04, 'vibration': 4.13, 'pressure': 2.44}
[2025-04-05T12:57:05.635+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-36', 'timestamp': '2025-04-05T12:56:41.527020', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.86, 'humidity': 48.18, 'soil_moisture': 49.58, 'vibration': 1.65, 'pressure': 2.12}
[2025-04-05T12:57:05.635+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-33', 'timestamp': '2025-04-05T12:56:43.536082', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.33, 'humidity': 76.83, 'soil_moisture': 41.51, 'vibration': 0.33, 'pressure': 0.81}
[2025-04-05T12:57:05.635+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-76', 'timestamp': '2025-04-05T12:56:45.547980', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.64, 'humidity': 20.03, 'soil_moisture': 33.77, 'vibration': 2.27, 'pressure': 1.87}
[2025-04-05T12:57:05.636+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-2', 'timestamp': '2025-04-05T12:56:47.557979', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.41, 'humidity': 12.01, 'soil_moisture': 14.45, 'vibration': 0.89, 'pressure': 1.45}
[2025-04-05T12:57:05.636+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-27', 'timestamp': '2025-04-05T12:56:49.567962', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.61, 'humidity': 57.47, 'soil_moisture': 22.5, 'vibration': 3.09, 'pressure': 1.89}
[2025-04-05T12:57:05.636+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-70', 'timestamp': '2025-04-05T12:56:51.578558', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.52, 'humidity': 50.07, 'soil_moisture': 22.71, 'vibration': 1.74, 'pressure': 1.64}
[2025-04-05T12:57:05.636+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-18', 'timestamp': '2025-04-05T12:56:53.588981', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.56, 'humidity': 75.69, 'soil_moisture': 19.11, 'vibration': 2.83, 'pressure': 1.0}
[2025-04-05T12:57:05.636+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-94', 'timestamp': '2025-04-05T12:56:55.598997', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.93, 'humidity': 48.81, 'soil_moisture': 43.82, 'vibration': 2.88, 'pressure': 1.36}
[2025-04-05T12:57:05.637+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-73', 'timestamp': '2025-04-05T12:56:57.604015', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.48, 'humidity': 82.45, 'soil_moisture': 49.5, 'vibration': 3.83, 'pressure': 0.93}
[2025-04-05T12:57:05.637+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-39', 'timestamp': '2025-04-05T12:56:59.606933', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.63, 'humidity': 68.39, 'soil_moisture': 48.13, 'vibration': 0.95, 'pressure': 2.5}
[2025-04-05T12:57:05.637+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-29', 'timestamp': '2025-04-05T12:57:01.610082', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.74, 'humidity': 50.35, 'soil_moisture': 42.08, 'vibration': 1.92, 'pressure': 1.6}
[2025-04-05T12:57:05.637+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-47', 'timestamp': '2025-04-05T12:57:03.621052', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.25, 'humidity': 21.3, 'soil_moisture': 41.45, 'vibration': 3.57, 'pressure': 2.02}
[2025-04-05T12:58:09.842+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-75', 'timestamp': '2025-04-05T12:57:05.627935', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.92, 'humidity': 51.74, 'soil_moisture': 41.88, 'vibration': 3.28, 'pressure': 1.93}
[2025-04-05T12:58:09.843+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-43', 'timestamp': '2025-04-05T12:57:07.630936', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.64, 'humidity': 25.84, 'soil_moisture': 23.03, 'vibration': 3.01, 'pressure': 2.27}
[2025-04-05T12:58:09.844+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-17', 'timestamp': '2025-04-05T12:57:09.634019', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.74, 'humidity': 51.16, 'soil_moisture': 42.9, 'vibration': 3.7, 'pressure': 0.92}
[2025-04-05T12:58:09.844+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-91', 'timestamp': '2025-04-05T12:57:11.639986', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.31, 'humidity': 50.38, 'soil_moisture': 17.8, 'vibration': 4.4, 'pressure': 2.29}
[2025-04-05T12:58:09.844+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-53', 'timestamp': '2025-04-05T12:57:13.644057', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.62, 'humidity': 51.45, 'soil_moisture': 15.84, 'vibration': 0.76, 'pressure': 1.78}
[2025-04-05T12:58:09.845+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-35', 'timestamp': '2025-04-05T12:57:15.651138', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.06, 'humidity': 21.44, 'soil_moisture': 31.14, 'vibration': 4.19, 'pressure': 1.88}
[2025-04-05T12:58:09.845+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-41', 'timestamp': '2025-04-05T12:57:17.657082', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.3, 'humidity': 76.01, 'soil_moisture': 12.74, 'vibration': 3.29, 'pressure': 2.11}
[2025-04-05T12:58:09.845+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-86', 'timestamp': '2025-04-05T12:57:19.663037', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.39, 'humidity': 11.36, 'soil_moisture': 39.09, 'vibration': 4.83, 'pressure': 2.12}
[2025-04-05T12:58:09.846+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-78', 'timestamp': '2025-04-05T12:57:21.668114', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.54, 'humidity': 50.83, 'soil_moisture': 33.26, 'vibration': 2.0, 'pressure': 2.46}
[2025-04-05T12:58:09.846+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-49', 'timestamp': '2025-04-05T12:57:23.674952', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.32, 'humidity': 20.55, 'soil_moisture': 46.61, 'vibration': 0.87, 'pressure': 2.14}
[2025-04-05T12:58:09.846+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-51', 'timestamp': '2025-04-05T12:57:25.679468', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.09, 'humidity': 47.7, 'soil_moisture': 30.3, 'vibration': 0.49, 'pressure': 2.12}
[2025-04-05T12:58:09.847+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-37', 'timestamp': '2025-04-05T12:57:27.683966', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.09, 'humidity': 53.08, 'soil_moisture': 41.66, 'vibration': 4.5, 'pressure': 1.78}
[2025-04-05T12:58:09.847+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-31', 'timestamp': '2025-04-05T12:57:29.687967', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.03, 'humidity': 65.3, 'soil_moisture': 26.83, 'vibration': 0.5, 'pressure': 1.67}
[2025-04-05T12:58:09.847+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-80', 'timestamp': '2025-04-05T12:57:31.693948', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.57, 'humidity': 67.2, 'soil_moisture': 45.31, 'vibration': 3.93, 'pressure': 0.86}
[2025-04-05T12:58:09.848+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-44', 'timestamp': '2025-04-05T12:57:33.697980', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.23, 'humidity': 70.82, 'soil_moisture': 26.83, 'vibration': 0.69, 'pressure': 1.86}
[2025-04-05T12:58:09.848+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-12', 'timestamp': '2025-04-05T12:57:35.700933', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.38, 'humidity': 53.05, 'soil_moisture': 46.08, 'vibration': 4.93, 'pressure': 1.92}
[2025-04-05T12:58:09.848+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-26', 'timestamp': '2025-04-05T12:57:37.708977', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.8, 'humidity': 76.74, 'soil_moisture': 47.91, 'vibration': 3.33, 'pressure': 1.93}
[2025-04-05T12:58:09.849+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-95', 'timestamp': '2025-04-05T12:57:39.717550', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.23, 'humidity': 11.33, 'soil_moisture': 41.0, 'vibration': 1.66, 'pressure': 0.97}
[2025-04-05T12:58:09.849+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-53', 'timestamp': '2025-04-05T12:57:41.726996', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.2, 'humidity': 79.84, 'soil_moisture': 20.71, 'vibration': 2.42, 'pressure': 1.46}
[2025-04-05T12:58:09.849+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-69', 'timestamp': '2025-04-05T12:57:43.731001', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.16, 'humidity': 80.88, 'soil_moisture': 37.2, 'vibration': 0.13, 'pressure': 1.0}
[2025-04-05T12:58:09.850+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-19', 'timestamp': '2025-04-05T12:57:45.735090', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.54, 'humidity': 69.69, 'soil_moisture': 18.14, 'vibration': 2.84, 'pressure': 1.96}
[2025-04-05T12:58:09.850+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-68', 'timestamp': '2025-04-05T12:57:47.746034', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.1, 'humidity': 51.68, 'soil_moisture': 22.12, 'vibration': 1.22, 'pressure': 1.43}
[2025-04-05T12:58:09.850+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-99', 'timestamp': '2025-04-05T12:57:49.757254', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.84, 'humidity': 15.0, 'soil_moisture': 49.7, 'vibration': 0.34, 'pressure': 1.34}
[2025-04-05T12:58:09.851+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-41', 'timestamp': '2025-04-05T12:57:51.766043', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.48, 'humidity': 26.26, 'soil_moisture': 13.0, 'vibration': 1.35, 'pressure': 1.43}
[2025-04-05T12:58:09.851+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-25', 'timestamp': '2025-04-05T12:57:53.779001', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.55, 'humidity': 76.21, 'soil_moisture': 12.65, 'vibration': 2.95, 'pressure': 1.4}
[2025-04-05T12:58:09.851+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-94', 'timestamp': '2025-04-05T12:57:55.788945', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.33, 'humidity': 76.08, 'soil_moisture': 21.2, 'vibration': 3.52, 'pressure': 1.64}
[2025-04-05T12:58:09.852+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-82', 'timestamp': '2025-04-05T12:57:57.797969', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.61, 'humidity': 26.95, 'soil_moisture': 46.86, 'vibration': 1.56, 'pressure': 1.18}
[2025-04-05T12:58:09.852+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-21', 'timestamp': '2025-04-05T12:57:59.801956', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.49, 'humidity': 15.46, 'soil_moisture': 13.95, 'vibration': 0.53, 'pressure': 2.38}
[2025-04-05T12:58:09.852+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-92', 'timestamp': '2025-04-05T12:58:01.805089', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.41, 'humidity': 22.74, 'soil_moisture': 43.24, 'vibration': 4.17, 'pressure': 2.37}
[2025-04-05T12:58:09.853+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-94', 'timestamp': '2025-04-05T12:58:03.817064', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.03, 'humidity': 75.5, 'soil_moisture': 14.64, 'vibration': 1.75, 'pressure': 0.96}
[2025-04-05T12:58:09.853+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-3', 'timestamp': '2025-04-05T12:58:05.826934', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.79, 'humidity': 79.35, 'soil_moisture': 21.16, 'vibration': 4.81, 'pressure': 2.41}
[2025-04-05T12:58:09.853+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-58', 'timestamp': '2025-04-05T12:58:07.830952', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.96, 'humidity': 72.59, 'soil_moisture': 40.59, 'vibration': 0.17, 'pressure': 2.2}
[2025-04-05T12:59:14.084+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-8', 'timestamp': '2025-04-05T12:58:09.833993', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.54, 'humidity': 71.8, 'soil_moisture': 18.98, 'vibration': 4.12, 'pressure': 0.83}
