[2025-04-05T12:56:17.833+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-04-05T12:56:17.879+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:36:00+00:00 [queued]>
[2025-04-05T12:56:17.888+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:36:00+00:00 [queued]>
[2025-04-05T12:56:17.888+0000] {taskinstance.py:2306} INFO - Starting attempt 7 of 8
[2025-04-05T12:56:17.903+0000] {taskinstance.py:2330} INFO - Executing <Task(BashOperator): run_iot_producer_script> on 2025-04-05 12:36:00+00:00
[2025-04-05T12:56:17.910+0000] {standard_task_runner.py:63} INFO - Started process 1991 to run task
[2025-04-05T12:56:17.914+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'iot_data_pipeline', 'run_iot_producer_script', 'scheduled__2025-04-05T12:36:00+00:00', '--job-id', '30', '--raw', '--subdir', 'DAGS_FOLDER/iot_data_dag.py', '--cfg-path', '/tmp/tmpibgnzi7z']
[2025-04-05T12:56:17.916+0000] {standard_task_runner.py:91} INFO - Job 30: Subtask run_iot_producer_script
[2025-04-05T12:56:17.986+0000] {task_command.py:426} INFO - Running <TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:36:00+00:00 [running]> on host aef507eba48f
[2025-04-05T12:56:18.086+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='iot_data_pipeline' AIRFLOW_CTX_TASK_ID='run_iot_producer_script' AIRFLOW_CTX_EXECUTION_DATE='2025-04-05T12:36:00+00:00' AIRFLOW_CTX_TRY_NUMBER='7' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-05T12:36:00+00:00'
[2025-04-05T12:56:18.088+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-04-05T12:56:18.107+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-04-05T12:56:18.108+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python3 /opt/***/dags/script/iot_data_producer.py']
[2025-04-05T12:56:18.125+0000] {subprocess.py:86} INFO - Output:
[2025-04-05T12:57:23.281+0000] {subprocess.py:93} INFO -  Démarrage de la génération et diffusion des données IoT...
[2025-04-05T12:57:23.283+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-97', 'timestamp': '2025-04-05T12:56:19.019484', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.62, 'humidity': 56.92, 'soil_moisture': 10.58, 'vibration': 2.82, 'pressure': 0.99}
[2025-04-05T12:57:23.295+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-74', 'timestamp': '2025-04-05T12:56:53.143026', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.94, 'humidity': 68.6, 'soil_moisture': 30.03, 'vibration': 2.25, 'pressure': 2.2}
[2025-04-05T12:57:23.296+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-47', 'timestamp': '2025-04-05T12:56:55.154999', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.17, 'humidity': 71.08, 'soil_moisture': 29.76, 'vibration': 4.72, 'pressure': 1.88}
[2025-04-05T12:57:23.296+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-82', 'timestamp': '2025-04-05T12:56:57.164929', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.55, 'humidity': 57.12, 'soil_moisture': 14.19, 'vibration': 4.3, 'pressure': 1.16}
[2025-04-05T12:57:23.297+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-87', 'timestamp': '2025-04-05T12:56:59.178974', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.8, 'humidity': 27.64, 'soil_moisture': 10.27, 'vibration': 3.55, 'pressure': 2.17}
[2025-04-05T12:57:23.297+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-25', 'timestamp': '2025-04-05T12:57:01.189008', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.99, 'humidity': 52.62, 'soil_moisture': 17.53, 'vibration': 3.95, 'pressure': 1.63}
[2025-04-05T12:57:23.298+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-41', 'timestamp': '2025-04-05T12:57:03.194996', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.87, 'humidity': 27.17, 'soil_moisture': 26.03, 'vibration': 4.88, 'pressure': 2.03}
[2025-04-05T12:57:23.298+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-44', 'timestamp': '2025-04-05T12:57:05.204996', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.14, 'humidity': 17.73, 'soil_moisture': 31.16, 'vibration': 4.18, 'pressure': 1.19}
[2025-04-05T12:57:23.298+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-94', 'timestamp': '2025-04-05T12:57:07.213737', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.06, 'humidity': 71.32, 'soil_moisture': 36.91, 'vibration': 4.08, 'pressure': 2.14}
[2025-04-05T12:57:23.298+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-20', 'timestamp': '2025-04-05T12:57:09.222226', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.43, 'humidity': 14.86, 'soil_moisture': 27.51, 'vibration': 3.84, 'pressure': 0.8}
[2025-04-05T12:57:23.299+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-88', 'timestamp': '2025-04-05T12:57:11.232059', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.27, 'humidity': 48.79, 'soil_moisture': 26.92, 'vibration': 4.8, 'pressure': 2.49}
[2025-04-05T12:57:23.299+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-100', 'timestamp': '2025-04-05T12:57:13.237040', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.71, 'humidity': 21.74, 'soil_moisture': 22.61, 'vibration': 4.85, 'pressure': 2.3}
[2025-04-05T12:57:23.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-66', 'timestamp': '2025-04-05T12:57:15.240995', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.8, 'humidity': 51.11, 'soil_moisture': 35.76, 'vibration': 1.0, 'pressure': 1.18}
[2025-04-05T12:57:23.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-72', 'timestamp': '2025-04-05T12:57:17.246400', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.93, 'humidity': 16.24, 'soil_moisture': 38.95, 'vibration': 1.34, 'pressure': 1.68}
[2025-04-05T12:57:23.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-60', 'timestamp': '2025-04-05T12:57:19.257953', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.78, 'humidity': 25.51, 'soil_moisture': 12.08, 'vibration': 1.59, 'pressure': 1.0}
[2025-04-05T12:57:23.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-47', 'timestamp': '2025-04-05T12:57:21.266933', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.96, 'humidity': 51.58, 'soil_moisture': 10.1, 'vibration': 3.54, 'pressure': 1.34}
[2025-04-05T12:58:27.532+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-20', 'timestamp': '2025-04-05T12:57:23.270849', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.15, 'humidity': 51.47, 'soil_moisture': 13.95, 'vibration': 1.95, 'pressure': 2.49}
[2025-04-05T12:58:27.533+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-62', 'timestamp': '2025-04-05T12:57:25.283005', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.29, 'humidity': 47.78, 'soil_moisture': 28.91, 'vibration': 1.9, 'pressure': 1.23}
[2025-04-05T12:58:27.533+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-100', 'timestamp': '2025-04-05T12:57:27.294989', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.24, 'humidity': 65.02, 'soil_moisture': 33.26, 'vibration': 3.25, 'pressure': 1.32}
[2025-04-05T12:58:27.534+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-66', 'timestamp': '2025-04-05T12:57:29.303971', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.22, 'humidity': 14.59, 'soil_moisture': 20.62, 'vibration': 3.07, 'pressure': 1.21}
[2025-04-05T12:58:27.534+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-53', 'timestamp': '2025-04-05T12:57:31.314029', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.33, 'humidity': 78.96, 'soil_moisture': 49.41, 'vibration': 3.0, 'pressure': 1.62}
[2025-04-05T12:58:27.534+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-5', 'timestamp': '2025-04-05T12:57:33.318506', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.58, 'humidity': 17.29, 'soil_moisture': 28.52, 'vibration': 4.45, 'pressure': 0.83}
[2025-04-05T12:58:27.534+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-98', 'timestamp': '2025-04-05T12:57:35.329963', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.88, 'humidity': 51.93, 'soil_moisture': 10.1, 'vibration': 1.97, 'pressure': 1.81}
[2025-04-05T12:58:27.534+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-84', 'timestamp': '2025-04-05T12:57:37.340107', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.91, 'humidity': 26.63, 'soil_moisture': 12.22, 'vibration': 2.37, 'pressure': 1.99}
[2025-04-05T12:58:27.535+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-45', 'timestamp': '2025-04-05T12:57:39.350939', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.5, 'humidity': 67.92, 'soil_moisture': 25.73, 'vibration': 2.15, 'pressure': 1.71}
[2025-04-05T12:58:27.535+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-100', 'timestamp': '2025-04-05T12:57:41.355069', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.51, 'humidity': 11.24, 'soil_moisture': 10.2, 'vibration': 4.69, 'pressure': 1.55}
[2025-04-05T12:58:27.535+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-56', 'timestamp': '2025-04-05T12:57:43.365469', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.52, 'humidity': 66.16, 'soil_moisture': 14.01, 'vibration': 4.0, 'pressure': 1.09}
[2025-04-05T12:58:27.535+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-46', 'timestamp': '2025-04-05T12:57:45.370060', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.55, 'humidity': 50.91, 'soil_moisture': 32.95, 'vibration': 3.21, 'pressure': 1.42}
[2025-04-05T12:58:27.535+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-30', 'timestamp': '2025-04-05T12:57:47.380094', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.19, 'humidity': 76.41, 'soil_moisture': 34.46, 'vibration': 1.23, 'pressure': 2.28}
[2025-04-05T12:58:27.535+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-3', 'timestamp': '2025-04-05T12:57:49.384024', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.64, 'humidity': 80.66, 'soil_moisture': 49.38, 'vibration': 1.9, 'pressure': 1.38}
[2025-04-05T12:58:27.536+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-60', 'timestamp': '2025-04-05T12:57:51.389982', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.41, 'humidity': 71.16, 'soil_moisture': 43.26, 'vibration': 0.41, 'pressure': 1.65}
[2025-04-05T12:58:27.536+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-63', 'timestamp': '2025-04-05T12:57:53.399941', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.85, 'humidity': 57.15, 'soil_moisture': 15.58, 'vibration': 3.53, 'pressure': 2.09}
[2025-04-05T12:58:27.536+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-65', 'timestamp': '2025-04-05T12:57:55.407983', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.71, 'humidity': 53.51, 'soil_moisture': 15.0, 'vibration': 0.73, 'pressure': 1.15}
[2025-04-05T12:58:27.536+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-82', 'timestamp': '2025-04-05T12:57:57.417981', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.77, 'humidity': 11.4, 'soil_moisture': 29.46, 'vibration': 0.33, 'pressure': 0.94}
[2025-04-05T12:58:27.536+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-50', 'timestamp': '2025-04-05T12:57:59.428060', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.25, 'humidity': 54.71, 'soil_moisture': 12.9, 'vibration': 2.41, 'pressure': 2.39}
[2025-04-05T12:58:27.536+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-43', 'timestamp': '2025-04-05T12:58:01.440047', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.94, 'humidity': 48.95, 'soil_moisture': 35.47, 'vibration': 2.91, 'pressure': 2.5}
[2025-04-05T12:58:27.536+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-44', 'timestamp': '2025-04-05T12:58:03.444384', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.6, 'humidity': 79.28, 'soil_moisture': 22.62, 'vibration': 4.16, 'pressure': 1.4}
[2025-04-05T12:58:27.537+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-55', 'timestamp': '2025-04-05T12:58:05.454931', 'region': 'TB', 'season': 'saison_seche', 'temperature': 36.51, 'humidity': 26.92, 'soil_moisture': 14.04, 'vibration': 2.73, 'pressure': 1.52}
[2025-04-05T12:58:27.537+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-26', 'timestamp': '2025-04-05T12:58:07.462978', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.94, 'humidity': 70.23, 'soil_moisture': 44.74, 'vibration': 2.34, 'pressure': 2.17}
[2025-04-05T12:58:27.537+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-23', 'timestamp': '2025-04-05T12:58:09.468946', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.46, 'humidity': 52.32, 'soil_moisture': 20.03, 'vibration': 4.17, 'pressure': 1.38}
[2025-04-05T12:58:27.537+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-56', 'timestamp': '2025-04-05T12:58:11.472951', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.03, 'humidity': 69.08, 'soil_moisture': 11.59, 'vibration': 3.77, 'pressure': 0.96}
[2025-04-05T12:58:27.537+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-50', 'timestamp': '2025-04-05T12:58:13.477457', 'region': 'TH', 'season': 'saison_seche', 'temperature': 31.88, 'humidity': 46.02, 'soil_moisture': 49.53, 'vibration': 2.55, 'pressure': 1.77}
[2025-04-05T12:58:27.537+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-55', 'timestamp': '2025-04-05T12:58:15.482532', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.86, 'humidity': 67.17, 'soil_moisture': 27.27, 'vibration': 3.76, 'pressure': 1.4}
[2025-04-05T12:58:27.537+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-30', 'timestamp': '2025-04-05T12:58:17.489016', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.36, 'humidity': 82.01, 'soil_moisture': 45.65, 'vibration': 2.04, 'pressure': 1.6}
[2025-04-05T12:58:27.537+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-37', 'timestamp': '2025-04-05T12:58:19.494095', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.44, 'humidity': 68.65, 'soil_moisture': 45.08, 'vibration': 1.98, 'pressure': 2.46}
[2025-04-05T12:58:27.538+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-56', 'timestamp': '2025-04-05T12:58:21.500619', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.53, 'humidity': 16.22, 'soil_moisture': 19.91, 'vibration': 3.57, 'pressure': 1.18}
[2025-04-05T12:58:27.538+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-69', 'timestamp': '2025-04-05T12:58:23.510123', 'region': 'SL', 'season': 'saison_seche', 'temperature': 31.24, 'humidity': 50.17, 'soil_moisture': 40.23, 'vibration': 1.3, 'pressure': 1.1}
[2025-04-05T12:58:27.538+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-97', 'timestamp': '2025-04-05T12:58:25.520014', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.95, 'humidity': 13.45, 'soil_moisture': 15.72, 'vibration': 3.73, 'pressure': 2.5}
[2025-04-05T12:59:31.793+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-3', 'timestamp': '2025-04-05T12:58:27.530054', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.61, 'humidity': 71.81, 'soil_moisture': 32.01, 'vibration': 0.4, 'pressure': 1.83}
